"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"25025","county",2023,114.51,145.24,92.5,69.69,"education_state_rnk",53.8462
"25027","county",2023,116.53,139.38,103.63,58.55,"education_state_rnk",38.4615
"25001","county",2023,133.36,132.79,63.94,92.78,"education_state_rnk",76.9231
"25003","county",2023,125.36,116.96,78.92,98.54,"education_state_rnk",23.0769
"25005","county",2023,98.89,139.52,98.36,75.85,"education_state_rnk",7.6923
"25007","county",2023,125.52,118.81,81.55,105.48,"education_state_rnk",30.7692
"25009","county",2023,113.43,147.03,98.65,64.46,"education_state_rnk",46.1538
"25011","county",2023,127.48,106.49,77.41,102.05,"education_state_rnk",15.3846
"25013","county",2023,99.77,123.84,103.19,74.4,"education_state_rnk",0
"25015","county",2023,135.93,120.56,110.55,95.79,"education_state_rnk",69.2308
"25017","county",2023,133.92,156.17,100.67,35.11,"education_state_rnk",100
"25019","county",2023,135.84,158.66,94.9,103.18,"education_state_rnk",84.6154
"25021","county",2023,135.16,162.91,102.07,67.58,"education_state_rnk",92.3077
"25023","county",2023,122.13,149.12,100.32,78.97,"education_state_rnk",61.5385
"25025","county",2023,114.51,145.24,92.5,69.69,"education_state_rnk",53.8462
"25027","county",2023,116.53,139.38,103.63,58.55,"education_state_rnk",38.4615
"25001","county",2023,133.36,132.79,63.94,92.78,"education_state_rnk",76.9231
"25003","county",2023,125.36,116.96,78.92,98.54,"education_state_rnk",23.0769
"25005","county",2023,98.89,139.52,98.36,75.85,"education_state_rnk",7.6923
"25007","county",2023,125.52,118.81,81.55,105.48,"education_state_rnk",30.7692
"25009","county",2023,113.43,147.03,98.65,64.46,"education_state_rnk",46.1538
"25011","county",2023,127.48,106.49,77.41,102.05,"education_state_rnk",15.3846
"25013","county",2023,99.77,123.84,103.19,74.4,"education_state_rnk",0
"25015","county",2023,135.93,120.56,110.55,95.79,"education_state_rnk",69.2308
"25017","county",2023,133.92,156.17,100.67,35.11,"education_state_rnk",100
"25019","county",2023,135.84,158.66,94.9,103.18,"education_state_rnk",84.6154
"25021","county",2023,135.16,162.91,102.07,67.58,"education_state_rnk",92.3077
"25023","county",2023,122.13,149.12,100.32,78.97,"education_state_rnk",61.5385
"25025","county",2023,114.51,145.24,92.5,69.69,"education_state_rnk",53.8462
"25027","county",2023,116.53,139.38,103.63,58.55,"education_state_rnk",38.4615
